time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_good_high_claim,statistics_big_chance_missed,home_manager,statistics_accurate_cross,statistics_blocked_scoring_attempt,statistics_total_offside,statistics_penalty_conceded,statistics_penalty_save,statistics_error_lead_to_a_shot,statistics_penalty_won,statistics_hit_woodwork,statistics_punches,statistics_penalty_miss,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_last_man_tackle,statistics_error_lead_to_a_goal,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_clearance_off_line,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_goals_prevented
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Gustavo Cuéllar,8,M,TRUE,NA,28,27,1,1,2,NA,NA,NA,NA,31,32,7,2,NA,NA,2,NA,NA,1,1,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Vitinho,11,M,TRUE,NA,8,8,NA,NA,NA,1,NA,NA,NA,18,14,6.6,2,1,NA,3,1,NA,NA,NA,2,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Filipe Luis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,César Dutra,37,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Thuler,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Rhodolfo,44,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Pará,21,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Renê,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Piris da Motta,25,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Orlando Berrío,28,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Lucas Silva,23,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,39,home,Flamengo,Goiás,Estádio do Maracanã,Brasileirão Série A,6,1,Vagner Mancini,Lincoln,29,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Diego Alves,1,G,FALSE,NA,24,19,12,7,1,1,1,NA,NA,90,33,6.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Rafinha,13,D,FALSE,NA,47,40,3,2,6,2,3,NA,NA,87,70,7.4,15,2,NA,1,1,1,2,NA,2,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Léo Duarte,43,D,FALSE,NA,39,34,3,1,3,4,1,NA,NA,90,52,7.1,6,NA,2,3,NA,NA,1,NA,NA,2,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Rodrigo Caio,3,D,FALSE,NA,47,42,4,2,6,1,1,NA,NA,90,55,6.9,5,NA,2,3,1,1,1,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Renê,6,D,FALSE,NA,55,45,9,7,7,1,NA,NA,NA,90,79,7,14,1,3,5,1,1,2,1,NA,4,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Gustavo Cuéllar,8,M,FALSE,NA,63,59,4,4,4,1,1,NA,NA,90,72,7,4,NA,2,6,NA,NA,2,3,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Everton Ribeiro,7,M,FALSE,NA,32,25,NA,NA,3,NA,1,NA,NA,90,47,5.7,15,2,3,12,2,NA,NA,3,1,NA,3,2,NA,2,NA,NA,1,1,NA,NA,NA,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Diego,10,M,FALSE,TRUE,49,45,4,3,17,NA,6,NA,NA,90,75,7.5,8,4,1,9,8,7,NA,3,4,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Giorgian De Arrascaeta,14,M,FALSE,NA,7,6,1,1,1,NA,1,NA,NA,14,13,6,5,2,1,3,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Gabriel Barbosa,9,F,FALSE,NA,16,13,NA,NA,4,NA,2,NA,NA,90,31,7.5,7,2,1,5,2,1,NA,2,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,Filipe Luis,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Lincoln,29,F,FALSE,NA,9,7,NA,NA,2,NA,NA,NA,NA,59,17,6.5,5,NA,2,4,1,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Vitinho,11,M,TRUE,NA,22,11,5,2,8,1,3,NA,NA,76,49,6.2,21,5,2,12,4,3,1,2,3,2,4,NA,NA,3,1,NA,1,NA,NA,NA,NA,Filipe Luis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Orlando Berrío,28,M,TRUE,NA,9,5,NA,NA,3,2,1,NA,NA,31,18,6.6,7,NA,1,4,1,1,NA,2,1,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Rodinei,2,D,TRUE,NA,4,3,NA,NA,1,NA,1,NA,NA,12,5,6.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,César Dutra,37,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Pará,21,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,João Lucas,32,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Thuler,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Rhodolfo,44,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Miguel Trauco,20,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Piris da Motta,25,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Willian Arão,5,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,40,home,Flamengo,Athletico,Estádio do Maracanã,Copa do Brasil,2,4,Lucho Gonzalez,Lucas Silva,23,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Diego Alves,1,G,FALSE,NA,25,15,14,4,NA,NA,NA,1,2,90,28,6.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Rodinei,2,D,FALSE,NA,33,26,2,NA,8,2,1,NA,NA,90,60,6.7,12,1,NA,6,4,3,1,3,NA,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Léo Duarte,43,D,FALSE,NA,27,23,2,NA,10,3,2,NA,NA,90,43,6.9,5,NA,4,5,NA,NA,1,1,NA,3,NA,5,1,NA,NA,NA,1,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Rodrigo Caio,3,D,FALSE,NA,51,43,2,NA,5,3,NA,NA,NA,90,56,6.2,8,NA,1,5,NA,NA,1,2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Renê,6,D,FALSE,NA,51,42,3,2,3,2,NA,NA,NA,90,69,6.8,13,2,1,3,1,NA,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Gustavo Cuéllar,8,M,FALSE,NA,27,25,3,3,1,2,NA,NA,NA,63,35,6.6,4,NA,NA,2,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Vitinho,11,M,FALSE,NA,10,8,NA,NA,5,1,3,NA,NA,45,22,6.4,5,NA,3,6,1,NA,NA,1,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Willian Arão,5,M,FALSE,NA,57,52,4,3,6,2,NA,NA,NA,90,69,7.2,6,NA,4,6,1,1,NA,2,NA,2,NA,3,NA,1,1,NA,1,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Diego,10,M,FALSE,TRUE,50,42,3,1,8,NA,4,NA,NA,90,68,7.4,16,5,NA,2,2,2,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,Ramón Díaz,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Gerson,15,M,FALSE,NA,38,23,1,NA,13,3,5,NA,NA,78,56,7.1,17,1,3,8,3,2,NA,2,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Gabriel Barbosa,9,F,FALSE,NA,20,18,NA,NA,2,NA,1,NA,NA,90,30,7.1,8,1,NA,4,3,1,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Ramón Díaz,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Orlando Berrío,28,M,TRUE,NA,6,1,NA,NA,2,NA,1,NA,NA,44,11,5.8,7,2,1,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Bruno Henrique,27,M,TRUE,NA,9,4,1,NA,5,1,3,NA,NA,27,17,6.5,8,1,3,4,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Lincoln,29,F,TRUE,NA,6,6,NA,NA,NA,NA,NA,NA,NA,12,8,6.4,2,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,César Dutra,37,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Rhodolfo,44,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Pará,21,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Pablo Marí,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Thuler,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Rafinha,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,41,away,Corinthians,Flamengo,Neo Química Arena,Brasileirão Série A,1,1,Filipe Luis,Miguel Trauco,20,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ramón Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
